Question Number,Question Title,Voted On Question?,Vote Index,Vote Title,Voter Name,Voter Email,Vote Time
6,How many rooms are in this hotel?,Yes,A,1200,Anonymous,Email Not Captured,"Sep 29, 2018 3:35 PM"
6,How many rooms are in this hotel?,Yes,V,500,Anonymous,Email Not Captured,"Sep 29, 2018 3:35 PM"
6,How many rooms are in this hotel?,Yes,B,2000,Anonymous,Email Not Captured,"Sep 29, 2018 3:35 PM"
6,How many rooms are in this hotel?,Yes,¡,650,Anonymous,Email Not Captured,"Sep 29, 2018 3:35 PM"
6,How many rooms are in this hotel?,Yes,B,2000,Anonymous,Email Not Captured,"Sep 29, 2018 3:35 PM"
6,How many rooms are in this hotel?,Yes,P,2700,Anonymous,Email Not Captured,"Sep 29, 2018 3:35 PM"
6,How many rooms are in this hotel?,Yes,Y,1500,Anonymous,Email Not Captured,"Sep 29, 2018 3:35 PM"
6,How many rooms are in this hotel?,Yes,§,2900,Anonymous,Email Not Captured,"Sep 29, 2018 3:35 PM"
6,How many rooms are in this hotel?,Yes,W,1000,Anonymous,Email Not Captured,"Sep 29, 2018 3:35 PM"
6,How many rooms are in this hotel?,Yes,¨,1600,Anonymous,Email Not Captured,"Sep 29, 2018 3:35 PM"
6,How many rooms are in this hotel?,Yes,¨,2761,Anonymous,Email Not Captured,"Sep 29, 2018 3:35 PM"
6,How many rooms are in this hotel?,Yes,ª,2324,Anonymous,Email Not Captured,"Sep 29, 2018 3:35 PM"
6,How many rooms are in this hotel?,Yes,W,1000,Anonymous,Email Not Captured,"Sep 29, 2018 3:35 PM"
6,How many rooms are in this hotel?,Yes,«,550,Anonymous,Email Not Captured,"Sep 29, 2018 3:35 PM"
6,How many rooms are in this hotel?,Yes,H,3000,Anonymous,Email Not Captured,"Sep 29, 2018 3:35 PM"
6,How many rooms are in this hotel?,Yes,¬,3233,Anonymous,Email Not Captured,"Sep 29, 2018 3:35 PM"
6,How many rooms are in this hotel?,Yes,­,2280,Anonymous,Email Not Captured,"Sep 29, 2018 3:35 PM"
6,How many rooms are in this hotel?,Yes,,5000,Anonymous,Email Not Captured,"Sep 29, 2018 3:35 PM"
6,How many rooms are in this hotel?,Yes,W,1000,Anonymous,Email Not Captured,"Sep 29, 2018 3:35 PM"
6,How many rooms are in this hotel?,Yes,Q,2750,Anonymous,Email Not Captured,"Sep 29, 2018 3:35 PM"
6,How many rooms are in this hotel?,Yes,®,2222,Anonymous,Email Not Captured,"Sep 29, 2018 3:35 PM"
6,How many rooms are in this hotel?,Yes,F,2888,Anonymous,Email Not Captured,"Sep 29, 2018 3:35 PM"
6,How many rooms are in this hotel?,Yes,S,900,Anonymous,Email Not Captured,"Sep 29, 2018 3:35 PM"
6,How many rooms are in this hotel?,Yes,D,2500,Anonymous,Email Not Captured,"Sep 29, 2018 3:35 PM"
6,How many rooms are in this hotel?,Yes,B,2000,Anonymous,Email Not Captured,"Sep 29, 2018 3:35 PM"
6,How many rooms are in this hotel?,Yes,¯,9999,Anonymous,Email Not Captured,"Sep 29, 2018 3:35 PM"
6,How many rooms are in this hotel?,Yes,B,2000,Anonymous,Email Not Captured,"Sep 29, 2018 3:35 PM"
6,How many rooms are in this hotel?,Yes,°,520,Anonymous,Email Not Captured,"Sep 29, 2018 3:35 PM"
6,How many rooms are in this hotel?,Yes,B,2000,Anonymous,Email Not Captured,"Sep 29, 2018 3:35 PM"
6,How many rooms are in this hotel?,Yes,±,1024,Anonymous,Email Not Captured,"Sep 29, 2018 3:35 PM"
6,How many rooms are in this hotel?,Yes,D,2500,Anonymous,Email Not Captured,"Sep 29, 2018 3:35 PM"
6,How many rooms are in this hotel?,Yes,Y,1500,Anonymous,Email Not Captured,"Sep 29, 2018 3:35 PM"
6,How many rooms are in this hotel?,Yes,²,2436,Anonymous,Email Not Captured,"Sep 29, 2018 3:35 PM"
6,How many rooms are in this hotel?,Yes,W,1000,Anonymous,Email Not Captured,"Sep 29, 2018 3:35 PM"
6,How many rooms are in this hotel?,Yes,³,9413,Anonymous,Email Not Captured,"Sep 29, 2018 3:35 PM"
6,How many rooms are in this hotel?,Yes,´,999999999,Anonymous,Email Not Captured,"Sep 29, 2018 3:35 PM"
6,How many rooms are in this hotel?,Yes,A,1200,Anonymous,Email Not Captured,"Sep 29, 2018 3:35 PM"
6,How many rooms are in this hotel?,Yes,,3500,Anonymous,Email Not Captured,"Sep 29, 2018 3:35 PM"
6,How many rooms are in this hotel?,Yes,E,2300,Anonymous,Email Not Captured,"Sep 29, 2018 3:35 PM"
6,How many rooms are in this hotel?,Yes,Μ,2506,Anonymous,Email Not Captured,"Sep 29, 2018 3:35 PM"
6,How many rooms are in this hotel?,Yes,B,2000,Anonymous,Email Not Captured,"Sep 29, 2018 3:35 PM"
6,How many rooms are in this hotel?,Yes,H,3000,Anonymous,Email Not Captured,"Sep 29, 2018 3:35 PM"
6,How many rooms are in this hotel?,Yes,B,2000,Anonymous,Email Not Captured,"Sep 29, 2018 3:35 PM"
6,How many rooms are in this hotel?,Yes,¶,5555,Anonymous,Email Not Captured,"Sep 29, 2018 3:35 PM"
6,How many rooms are in this hotel?,Yes,B,2000,Anonymous,Email Not Captured,"Sep 29, 2018 3:35 PM"
6,How many rooms are in this hotel?,Yes,·,2333,Anonymous,Email Not Captured,"Sep 29, 2018 3:35 PM"
6,How many rooms are in this hotel?,Yes,W,1000,Anonymous,Email Not Captured,"Sep 29, 2018 3:35 PM"
6,How many rooms are in this hotel?,Yes,P,2700,Anonymous,Email Not Captured,"Sep 29, 2018 3:35 PM"
6,How many rooms are in this hotel?,Yes,¸,800,Anonymous,Email Not Captured,"Sep 29, 2018 3:35 PM"
6,How many rooms are in this hotel?,Yes,H,3000,Anonymous,Email Not Captured,"Sep 29, 2018 3:35 PM"
6,How many rooms are in this hotel?,Yes,P,2700,Anonymous,Email Not Captured,"Sep 29, 2018 3:35 PM"
6,How many rooms are in this hotel?,Yes,A,1200,Anonymous,Email Not Captured,"Sep 29, 2018 3:35 PM"
6,How many rooms are in this hotel?,Yes,H,3000,Anonymous,Email Not Captured,"Sep 29, 2018 3:35 PM"
6,How many rooms are in this hotel?,Yes,¹,498,Anonymous,Email Not Captured,"Sep 29, 2018 3:35 PM"
6,How many rooms are in this hotel?,Yes,º,803,Anonymous,Email Not Captured,"Sep 29, 2018 3:35 PM"
6,How many rooms are in this hotel?,Yes,»,1132,Anonymous,Email Not Captured,"Sep 29, 2018 3:35 PM"
6,How many rooms are in this hotel?,Yes,P,2700,Anonymous,Email Not Captured,"Sep 29, 2018 3:35 PM"
6,How many rooms are in this hotel?,Yes,B,2000,Anonymous,Email Not Captured,"Sep 29, 2018 3:35 PM"
6,How many rooms are in this hotel?,Yes,B,2000,Anonymous,Email Not Captured,"Sep 29, 2018 3:35 PM"
6,How many rooms are in this hotel?,Yes,F,2888,Anonymous,Email Not Captured,"Sep 29, 2018 3:35 PM"
6,How many rooms are in this hotel?,Yes,H,3000,Anonymous,Email Not Captured,"Sep 29, 2018 3:35 PM"
6,How many rooms are in this hotel?,Yes,¼,7000,Anonymous,Email Not Captured,"Sep 29, 2018 3:35 PM"
6,How many rooms are in this hotel?,Yes,½,4000,Anonymous,Email Not Captured,"Sep 29, 2018 3:35 PM"
6,How many rooms are in this hotel?,Yes,¾,2650,Anonymous,Email Not Captured,"Sep 29, 2018 3:35 PM"
6,How many rooms are in this hotel?,Yes,¿,4500,Anonymous,Email Not Captured,"Sep 29, 2018 3:35 PM"
6,How many rooms are in this hotel?,Yes,½,4000,Anonymous,Email Not Captured,"Sep 29, 2018 3:35 PM"
6,How many rooms are in this hotel?,Yes,H,3000,Anonymous,Email Not Captured,"Sep 29, 2018 3:35 PM"
6,How many rooms are in this hotel?,Yes,,600,Anonymous,Email Not Captured,"Sep 29, 2018 3:35 PM"
6,How many rooms are in this hotel?,Yes,W,1000,Anonymous,Email Not Captured,"Sep 29, 2018 3:35 PM"
6,How many rooms are in this hotel?,Yes,À,3200,Anonymous,Email Not Captured,"Sep 29, 2018 3:35 PM"
6,How many rooms are in this hotel?,Yes,S,900,Anonymous,Email Not Captured,"Sep 29, 2018 3:35 PM"
6,How many rooms are in this hotel?,Yes,Á,2040,Anonymous,Email Not Captured,"Sep 29, 2018 3:35 PM"
6,How many rooms are in this hotel?,Yes,Â,2211,Anonymous,Email Not Captured,"Sep 29, 2018 3:35 PM"
6,How many rooms are in this hotel?,Yes,Ã,12019,Anonymous,Email Not Captured,"Sep 29, 2018 3:35 PM"
6,How many rooms are in this hotel?,Yes,P,2700,Anonymous,Email Not Captured,"Sep 29, 2018 3:35 PM"
6,How many rooms are in this hotel?,Yes,V,500,Anonymous,Email Not Captured,"Sep 29, 2018 3:35 PM"
6,How many rooms are in this hotel?,Yes,Y,1500,Anonymous,Email Not Captured,"Sep 29, 2018 3:35 PM"
6,How many rooms are in this hotel?,Yes,Ä,5500,Anonymous,Email Not Captured,"Sep 29, 2018 3:35 PM"
6,How many rooms are in this hotel?,Yes,£,2800,Anonymous,Email Not Captured,"Sep 29, 2018 3:35 PM"
6,How many rooms are in this hotel?,Yes,Å,8000,Anonymous,Email Not Captured,"Sep 29, 2018 3:35 PM"
6,How many rooms are in this hotel?,Yes,,700,Anonymous,Email Not Captured,"Sep 29, 2018 3:35 PM"
6,How many rooms are in this hotel?,Yes,B,2000,Anonymous,Email Not Captured,"Sep 29, 2018 3:35 PM"
6,How many rooms are in this hotel?,Yes,Æ,1506,Anonymous,Email Not Captured,"Sep 29, 2018 3:35 PM"
6,How many rooms are in this hotel?,Yes,,5000,Anonymous,Email Not Captured,"Sep 29, 2018 3:35 PM"
6,How many rooms are in this hotel?,Yes,Ç,2400,Anonymous,Email Not Captured,"Sep 29, 2018 3:35 PM"
6,How many rooms are in this hotel?,Yes,,1800,Anonymous,Email Not Captured,"Sep 29, 2018 3:35 PM"
6,How many rooms are in this hotel?,Yes,¢,10000,Anonymous,Email Not Captured,"Sep 29, 2018 3:35 PM"
6,How many rooms are in this hotel?,Yes,B,2000,Anonymous,Email Not Captured,"Sep 29, 2018 3:35 PM"
6,How many rooms are in this hotel?,Yes,,5000,Anonymous,Email Not Captured,"Sep 29, 2018 3:35 PM"
6,How many rooms are in this hotel?,Yes,V,500,Anonymous,Email Not Captured,"Sep 29, 2018 3:35 PM"
6,How many rooms are in this hotel?,Yes,È,850,Anonymous,Email Not Captured,"Sep 29, 2018 3:35 PM"
6,How many rooms are in this hotel?,Yes,E,2300,Anonymous,Email Not Captured,"Sep 29, 2018 3:35 PM"
6,How many rooms are in this hotel?,Yes,¸,800,Anonymous,Email Not Captured,"Sep 29, 2018 3:35 PM"
6,How many rooms are in this hotel?,Yes,H,3000,Anonymous,Email Not Captured,"Sep 29, 2018 3:35 PM"
6,How many rooms are in this hotel?,Yes,A,1200,Anonymous,Email Not Captured,"Sep 29, 2018 3:35 PM"
6,How many rooms are in this hotel?,Yes,V,500,Anonymous,Email Not Captured,"Sep 29, 2018 3:35 PM"
6,How many rooms are in this hotel?,Yes,Y,1500,Anonymous,Email Not Captured,"Sep 29, 2018 3:35 PM"
6,How many rooms are in this hotel?,Yes,¨,1600,Anonymous,Email Not Captured,"Sep 29, 2018 3:35 PM"
6,How many rooms are in this hotel?,Yes,W,1000,Anonymous,Email Not Captured,"Sep 29, 2018 3:35 PM"
6,How many rooms are in this hotel?,Yes,B,2000,Anonymous,Email Not Captured,"Sep 29, 2018 3:35 PM"
6,How many rooms are in this hotel?,Yes,«,550,Anonymous,Email Not Captured,"Sep 29, 2018 3:35 PM"
6,How many rooms are in this hotel?,Yes,É,898,Anonymous,Email Not Captured,"Sep 29, 2018 3:35 PM"
6,How many rooms are in this hotel?,Yes,V,500,Anonymous,Email Not Captured,"Sep 29, 2018 3:35 PM"
6,How many rooms are in this hotel?,Yes,Ê,300,Anonymous,Email Not Captured,"Sep 29, 2018 3:35 PM"
6,How many rooms are in this hotel?,Yes,D,2500,Anonymous,Email Not Captured,"Sep 29, 2018 3:35 PM"
6,How many rooms are in this hotel?,Yes,Ê,300,Anonymous,Email Not Captured,"Sep 29, 2018 3:35 PM"
6,How many rooms are in this hotel?,Yes,B,2000,Anonymous,Email Not Captured,"Sep 29, 2018 3:35 PM"
6,How many rooms are in this hotel?,Yes,Y,1500,Anonymous,Email Not Captured,"Sep 29, 2018 3:35 PM"
6,How many rooms are in this hotel?,Yes,¤,6000,Anonymous,Email Not Captured,"Sep 29, 2018 3:35 PM"
6,How many rooms are in this hotel?,Yes,Ë,1485,Anonymous,Email Not Captured,"Sep 29, 2018 3:35 PM"
6,How many rooms are in this hotel?,Yes,W,1000,Anonymous,Email Not Captured,"Sep 29, 2018 3:35 PM"
6,How many rooms are in this hotel?,Yes,À,3200,Anonymous,Email Not Captured,"Sep 29, 2018 3:35 PM"
6,How many rooms are in this hotel?,Yes,A,1200,Anonymous,Email Not Captured,"Sep 29, 2018 3:35 PM"
6,How many rooms are in this hotel?,Yes,A,1200,Anonymous,Email Not Captured,"Sep 29, 2018 3:35 PM"
6,How many rooms are in this hotel?,Yes,,1800,Anonymous,Email Not Captured,"Sep 29, 2018 3:35 PM"
6,How many rooms are in this hotel?,Yes,V,500,Anonymous,Email Not Captured,"Sep 29, 2018 3:35 PM"
6,How many rooms are in this hotel?,Yes,O,2100,Anonymous,Email Not Captured,"Sep 29, 2018 3:35 PM"
6,How many rooms are in this hotel?,Yes,¼,7000,Anonymous,Email Not Captured,"Sep 29, 2018 3:35 PM"
6,How many rooms are in this hotel?,Yes,Ì,457,Anonymous,Email Not Captured,"Sep 29, 2018 3:35 PM"
6,How many rooms are in this hotel?,Yes,W,1000,Anonymous,Email Not Captured,"Sep 29, 2018 3:35 PM"
6,How many rooms are in this hotel?,Yes,N,1400,Anonymous,Email Not Captured,"Sep 29, 2018 3:35 PM"
6,How many rooms are in this hotel?,Yes,V,500,Anonymous,Email Not Captured,"Sep 29, 2018 3:35 PM"
6,How many rooms are in this hotel?,Yes,B,2000,Anonymous,Email Not Captured,"Sep 29, 2018 3:35 PM"
6,How many rooms are in this hotel?,Yes,B,2000,Anonymous,Email Not Captured,"Sep 29, 2018 3:35 PM"
6,How many rooms are in this hotel?,Yes,A,1200,Anonymous,Email Not Captured,"Sep 29, 2018 3:35 PM"
6,How many rooms are in this hotel?,Yes,¤,6000,Anonymous,Email Not Captured,"Sep 29, 2018 3:35 PM"
6,How many rooms are in this hotel?,Yes,¤,6000,Anonymous,Email Not Captured,"Sep 29, 2018 3:35 PM"
6,How many rooms are in this hotel?,Yes,P,2700,Anonymous,Email Not Captured,"Sep 29, 2018 3:35 PM"
6,How many rooms are in this hotel?,Yes,B,2000,Anonymous,Email Not Captured,"Sep 29, 2018 3:36 PM"
6,How many rooms are in this hotel?,Yes,P,2700,Anonymous,Email Not Captured,"Sep 29, 2018 3:36 PM"
6,How many rooms are in this hotel?,Yes,¢,10000,Anonymous,Email Not Captured,"Sep 29, 2018 3:36 PM"
6,How many rooms are in this hotel?,Yes,½,4000,Anonymous,Email Not Captured,"Sep 29, 2018 3:36 PM"
6,How many rooms are in this hotel?,Yes,Í,2384,Anonymous,Email Not Captured,"Sep 29, 2018 3:36 PM"
6,How many rooms are in this hotel?,Yes,Î,999,Anonymous,Email Not Captured,"Sep 29, 2018 3:36 PM"
6,How many rooms are in this hotel?,Yes,,3500,Anonymous,Email Not Captured,"Sep 29, 2018 3:36 PM"
6,How many rooms are in this hotel?,Yes,E,2300,Anonymous,Email Not Captured,"Sep 29, 2018 3:36 PM"
6,How many rooms are in this hotel?,Yes,N,1400,Anonymous,Email Not Captured,"Sep 29, 2018 3:36 PM"
6,How many rooms are in this hotel?,Yes,Ï,50000,Anonymous,Email Not Captured,"Sep 29, 2018 3:36 PM"
6,How many rooms are in this hotel?,No,-,-,Anonymous,Email Not Captured,-
6,How many rooms are in this hotel?,No,-,-,Anonymous,Email Not Captured,-
6,How many rooms are in this hotel?,No,-,-,Anonymous,Email Not Captured,-
6,How many rooms are in this hotel?,No,-,-,Anonymous,Email Not Captured,-
6,How many rooms are in this hotel?,No,-,-,Anonymous,Email Not Captured,-
6,How many rooms are in this hotel?,No,-,-,Anonymous,Email Not Captured,-
6,How many rooms are in this hotel?,No,-,-,Anonymous,Email Not Captured,-
6,How many rooms are in this hotel?,No,-,-,Anonymous,Email Not Captured,-
6,How many rooms are in this hotel?,No,-,-,Anonymous,Email Not Captured,-
6,How many rooms are in this hotel?,No,-,-,Anonymous,Email Not Captured,-
6,How many rooms are in this hotel?,No,-,-,Anonymous,Email Not Captured,-
7,How many Grammys has Taylor Swift won?,Yes,A,8,Anonymous,Email Not Captured,"Sep 29, 2018 3:36 PM"
7,How many Grammys has Taylor Swift won?,Yes,B,36,Anonymous,Email Not Captured,"Sep 29, 2018 3:36 PM"
7,How many Grammys has Taylor Swift won?,Yes,C,5,Anonymous,Email Not Captured,"Sep 29, 2018 3:36 PM"
7,How many Grammys has Taylor Swift won?,Yes,E,7,Anonymous,Email Not Captured,"Sep 29, 2018 3:36 PM"
7,How many Grammys has Taylor Swift won?,Yes,D,13,Anonymous,Email Not Captured,"Sep 29, 2018 3:36 PM"
7,How many Grammys has Taylor Swift won?,Yes,A,8,Anonymous,Email Not Captured,"Sep 29, 2018 3:36 PM"
7,How many Grammys has Taylor Swift won?,Yes,F,14,Anonymous,Email Not Captured,"Sep 29, 2018 3:36 PM"
7,How many Grammys has Taylor Swift won?,Yes,G,0,Anonymous,Email Not Captured,"Sep 29, 2018 3:36 PM"
7,How many Grammys has Taylor Swift won?,Yes,H,3,Anonymous,Email Not Captured,"Sep 29, 2018 3:36 PM"
7,How many Grammys has Taylor Swift won?,Yes,F,14,Anonymous,Email Not Captured,"Sep 29, 2018 3:36 PM"
7,How many Grammys has Taylor Swift won?,Yes,H,3,Anonymous,Email Not Captured,"Sep 29, 2018 3:36 PM"
7,How many Grammys has Taylor Swift won?,Yes,I,2,Anonymous,Email Not Captured,"Sep 29, 2018 3:36 PM"
7,How many Grammys has Taylor Swift won?,Yes,A,8,Anonymous,Email Not Captured,"Sep 29, 2018 3:36 PM"
7,How many Grammys has Taylor Swift won?,Yes,D,13,Anonymous,Email Not Captured,"Sep 29, 2018 3:36 PM"
7,How many Grammys has Taylor Swift won?,Yes,C,5,Anonymous,Email Not Captured,"Sep 29, 2018 3:36 PM"
7,How many Grammys has Taylor Swift won?,Yes,G,0,Anonymous,Email Not Captured,"Sep 29, 2018 3:36 PM"
7,How many Grammys has Taylor Swift won?,Yes,C,5,Anonymous,Email Not Captured,"Sep 29, 2018 3:36 PM"
7,How many Grammys has Taylor Swift won?,Yes,I,2,Anonymous,Email Not Captured,"Sep 29, 2018 3:36 PM"
7,How many Grammys has Taylor Swift won?,Yes,I,2,Anonymous,Email Not Captured,"Sep 29, 2018 3:36 PM"
7,How many Grammys has Taylor Swift won?,Yes,E,7,Anonymous,Email Not Captured,"Sep 29, 2018 3:36 PM"
7,How many Grammys has Taylor Swift won?,Yes,J,12,Anonymous,Email Not Captured,"Sep 29, 2018 3:36 PM"
7,How many Grammys has Taylor Swift won?,Yes,G,0,Anonymous,Email Not Captured,"Sep 29, 2018 3:36 PM"
7,How many Grammys has Taylor Swift won?,Yes,I,2,Anonymous,Email Not Captured,"Sep 29, 2018 3:36 PM"
7,How many Grammys has Taylor Swift won?,Yes,K,4,Anonymous,Email Not Captured,"Sep 29, 2018 3:36 PM"
7,How many Grammys has Taylor Swift won?,Yes,L,6,Anonymous,Email Not Captured,"Sep 29, 2018 3:36 PM"
7,How many Grammys has Taylor Swift won?,Yes,K,4,Anonymous,Email Not Captured,"Sep 29, 2018 3:36 PM"
7,How many Grammys has Taylor Swift won?,Yes,M,22,Anonymous,Email Not Captured,"Sep 29, 2018 3:36 PM"
7,How many Grammys has Taylor Swift won?,Yes,L,6,Anonymous,Email Not Captured,"Sep 29, 2018 3:36 PM"
7,How many Grammys has Taylor Swift won?,Yes,E,7,Anonymous,Email Not Captured,"Sep 29, 2018 3:36 PM"
7,How many Grammys has Taylor Swift won?,Yes,A,8,Anonymous,Email Not Captured,"Sep 29, 2018 3:36 PM"
7,How many Grammys has Taylor Swift won?,Yes,C,5,Anonymous,Email Not Captured,"Sep 29, 2018 3:36 PM"
7,How many Grammys has Taylor Swift won?,Yes,H,3,Anonymous,Email Not Captured,"Sep 29, 2018 3:36 PM"
7,How many Grammys has Taylor Swift won?,Yes,A,8,Anonymous,Email Not Captured,"Sep 29, 2018 3:36 PM"
7,How many Grammys has Taylor Swift won?,Yes,H,3,Anonymous,Email Not Captured,"Sep 29, 2018 3:36 PM"
7,How many Grammys has Taylor Swift won?,Yes,N,10,Anonymous,Email Not Captured,"Sep 29, 2018 3:36 PM"
7,How many Grammys has Taylor Swift won?,Yes,E,7,Anonymous,Email Not Captured,"Sep 29, 2018 3:36 PM"
7,How many Grammys has Taylor Swift won?,Yes,J,12,Anonymous,Email Not Captured,"Sep 29, 2018 3:36 PM"
7,How many Grammys has Taylor Swift won?,Yes,D,13,Anonymous,Email Not Captured,"Sep 29, 2018 3:36 PM"
7,How many Grammys has Taylor Swift won?,Yes,O,18,Anonymous,Email Not Captured,"Sep 29, 2018 3:36 PM"
7,How many Grammys has Taylor Swift won?,Yes,J,12,Anonymous,Email Not Captured,"Sep 29, 2018 3:36 PM"
7,How many Grammys has Taylor Swift won?,Yes,P,32,Anonymous,Email Not Captured,"Sep 29, 2018 3:36 PM"
7,How many Grammys has Taylor Swift won?,Yes,H,3,Anonymous,Email Not Captured,"Sep 29, 2018 3:36 PM"
7,How many Grammys has Taylor Swift won?,Yes,H,3,Anonymous,Email Not Captured,"Sep 29, 2018 3:36 PM"
7,How many Grammys has Taylor Swift won?,Yes,C,5,Anonymous,Email Not Captured,"Sep 29, 2018 3:36 PM"
7,How many Grammys has Taylor Swift won?,Yes,Q,16,Anonymous,Email Not Captured,"Sep 29, 2018 3:36 PM"
7,How many Grammys has Taylor Swift won?,Yes,R,20,Anonymous,Email Not Captured,"Sep 29, 2018 3:36 PM"
7,How many Grammys has Taylor Swift won?,Yes,E,7,Anonymous,Email Not Captured,"Sep 29, 2018 3:36 PM"
